Type                                  RC-5 Temperature  logger
User information                      URC-5 Data Logger
Number                                001
Recording interval                    00:02:00 HH:MM:SS
Startup delay                         0.0 H
Record Item Count                     32000
Maximum Temperature                   25.5 °C
Minimum Temperature                   17.5 °C
Average Temperature                   20.9 °C
Temperature Upper Limit               60.0 °C
Temperature Lower Limit               -30.0 °C
Maximum Humidity                      %RH
Minimum Humidity                      %RH
Average Humidity                      %RH
Humidity Upper Limit                  %RH
Humidity Upper Limit                  %RH
Start Time                            2016-03-12 12:21:30
End Time                              2016-04-25 23:59:30
Time Format                           yyyy-MM-dd HH:mm:ss
Temperature Unit                      °C
No.			Time		 Temperature°C     Humidity%RH 	
27589		2016-04-19 20:57:30		22.0		   
27590		2016-04-19 20:59:30		22.0		   
27591		2016-04-19 21:01:30		22.0		   
27592		2016-04-19 21:03:30		22.0		   
27593		2016-04-19 21:05:30		22.0		   
27594		2016-04-19 21:07:30		22.0		   
27595		2016-04-19 21:09:30		22.0		   
27596		2016-04-19 21:11:30		22.0		   
27597		2016-04-19 21:13:30		22.0		   
27598		2016-04-19 21:15:30		22.0		   
27599		2016-04-19 21:17:30		22.0		   
27600		2016-04-19 21:19:30		22.0		   
27601		2016-04-19 21:21:30		22.0		   
27602		2016-04-19 21:23:30		22.0		   
27603		2016-04-19 21:25:30		22.0		   
27604		2016-04-19 21:27:30		22.0		   
27605		2016-04-19 21:29:30		22.0		   
27606		2016-04-19 21:31:30		22.0		   
27607		2016-04-19 21:33:30		22.0		   
27608		2016-04-19 21:35:30		22.0		   
27609		2016-04-19 21:37:30		22.1		   
27610		2016-04-19 21:39:30		22.1		   
27611		2016-04-19 21:41:30		22.1		   
27612		2016-04-19 21:43:30		22.1		   
27613		2016-04-19 21:45:30		22.1		   
27614		2016-04-19 21:47:30		22.1		   
27615		2016-04-19 21:49:30		22.1		   
27616		2016-04-19 21:51:30		22.2		   
27617		2016-04-19 21:53:30		22.2		   
27618		2016-04-19 21:55:30		22.2		   
27619		2016-04-19 21:57:30		22.2		   
27620		2016-04-19 21:59:30		22.2		   
27621		2016-04-19 22:01:30		22.2		   
27622		2016-04-19 22:03:30		22.2		   
27623		2016-04-19 22:05:30		22.2		   
27624		2016-04-19 22:07:30		22.2		   
27625		2016-04-19 22:09:30		22.2		   
27626		2016-04-19 22:11:30		22.2		   
27627		2016-04-19 22:13:30		22.2		   
27628		2016-04-19 22:15:30		22.2		   
27629		2016-04-19 22:17:30		22.2		   
27630		2016-04-19 22:19:30		22.2		   
27631		2016-04-19 22:21:30		22.2		   
27632		2016-04-19 22:23:30		22.2		   
27633		2016-04-19 22:25:30		22.2		   
27634		2016-04-19 22:27:30		22.2		   
27635		2016-04-19 22:29:30		22.2		   
27636		2016-04-19 22:31:30		22.2		   
27637		2016-04-19 22:33:30		22.2		   
27638		2016-04-19 22:35:30		22.2		   
27639		2016-04-19 22:37:30		22.2		   
27640		2016-04-19 22:39:30		22.1		   
27641		2016-04-19 22:41:30		22.1		   
27642		2016-04-19 22:43:30		22.1		   
27643		2016-04-19 22:45:30		22.2		   
27644		2016-04-19 22:47:30		22.2		   
27645		2016-04-19 22:49:30		22.2		   
27646		2016-04-19 22:51:30		22.2		   
27647		2016-04-19 22:53:30		22.2		   
27648		2016-04-19 22:55:30		22.2		   
27649		2016-04-19 22:57:30		22.2		   
27650		2016-04-19 22:59:30		22.2		   
27651		2016-04-19 23:01:30		22.2		   
27652		2016-04-19 23:03:30		22.2		   
27653		2016-04-19 23:05:30		22.2		   
27654		2016-04-19 23:07:30		22.2		   
27655		2016-04-19 23:09:30		22.2		   
27656		2016-04-19 23:11:30		22.2		   
27657		2016-04-19 23:13:30		22.1		   
27658		2016-04-19 23:15:30		22.1		   
27659		2016-04-19 23:17:30		22.1		   
27660		2016-04-19 23:19:30		22.1		   
27661		2016-04-19 23:21:30		22.1		   
27662		2016-04-19 23:23:30		22.1		   
27663		2016-04-19 23:25:30		22.1		   
27664		2016-04-19 23:27:30		22.1		   
27665		2016-04-19 23:29:30		22.1		   
27666		2016-04-19 23:31:30		22.1		   
27667		2016-04-19 23:33:30		22.1		   
27668		2016-04-19 23:35:30		22.1		   
27669		2016-04-19 23:37:30		22.1		   
27670		2016-04-19 23:39:30		22.1		   
27671		2016-04-19 23:41:30		22.1		   
27672		2016-04-19 23:43:30		22.0		   
27673		2016-04-19 23:45:30		22.0		   
27674		2016-04-19 23:47:30		22.0		   
27675		2016-04-19 23:49:30		22.0		   
27676		2016-04-19 23:51:30		22.0		   
27677		2016-04-19 23:53:30		22.0		   
27678		2016-04-19 23:55:30		22.0		   
27679		2016-04-19 23:57:30		22.0		   
27680		2016-04-19 23:59:30		22.0		   
27681		2016-04-20 00:01:30		22.0		   
27682		2016-04-20 00:03:30		22.0		   
27683		2016-04-20 00:05:30		22.0		   
27684		2016-04-20 00:07:30		21.9		   
27685		2016-04-20 00:09:30		21.9		   
27686		2016-04-20 00:11:30		21.9		   
27687		2016-04-20 00:13:30		21.9		   
27688		2016-04-20 00:15:30		21.9		   
27689		2016-04-20 00:17:30		21.9		   
27690		2016-04-20 00:19:30		21.9		   
27691		2016-04-20 00:21:30		21.9		   
27692		2016-04-20 00:23:30		21.9		   
27693		2016-04-20 00:25:30		21.9		   
27694		2016-04-20 00:27:30		21.9		   
27695		2016-04-20 00:29:30		21.8		   
27696		2016-04-20 00:31:30		21.8		   
27697		2016-04-20 00:33:30		21.8		   
27698		2016-04-20 00:35:30		21.8		   
27699		2016-04-20 00:37:30		21.8		   
27700		2016-04-20 00:39:30		21.8		   
27701		2016-04-20 00:41:30		21.8		   
27702		2016-04-20 00:43:30		21.8		   
27703		2016-04-20 00:45:30		21.8		   
27704		2016-04-20 00:47:30		21.8		   
27705		2016-04-20 00:49:30		21.8		   
27706		2016-04-20 00:51:30		21.8		   
27707		2016-04-20 00:53:30		21.7		   
27708		2016-04-20 00:55:30		21.7		   
27709		2016-04-20 00:57:30		21.7		   
27710		2016-04-20 00:59:30		21.7		   
27711		2016-04-20 01:01:30		21.7		   
27712		2016-04-20 01:03:30		21.7		   
27713		2016-04-20 01:05:30		21.7		   
27714		2016-04-20 01:07:30		21.7		   
27715		2016-04-20 01:09:30		21.7		   
27716		2016-04-20 01:11:30		21.7		   
27717		2016-04-20 01:13:30		21.7		   
27718		2016-04-20 01:15:30		21.7		   
27719		2016-04-20 01:17:30		21.7		   
27720		2016-04-20 01:19:30		21.6		   
27721		2016-04-20 01:21:30		21.6		   
27722		2016-04-20 01:23:30		21.6		   
27723		2016-04-20 01:25:30		21.6		   
27724		2016-04-20 01:27:30		21.6		   
27725		2016-04-20 01:29:30		21.6		   
27726		2016-04-20 01:31:30		21.6		   
27727		2016-04-20 01:33:30		21.6		   
27728		2016-04-20 01:35:30		21.6		   
27729		2016-04-20 01:37:30		21.5		   
27730		2016-04-20 01:39:30		21.5		   
27731		2016-04-20 01:41:30		21.5		   
27732		2016-04-20 01:43:30		21.5		   
27733		2016-04-20 01:45:30		21.5		   
27734		2016-04-20 01:47:30		21.5		   
27735		2016-04-20 01:49:30		21.5		   
27736		2016-04-20 01:51:30		21.5		   
27737		2016-04-20 01:53:30		21.5		   
27738		2016-04-20 01:55:30		21.5		   
27739		2016-04-20 01:57:30		21.5		   
27740		2016-04-20 01:59:30		21.5		   
27741		2016-04-20 02:01:30		21.5		   
27742		2016-04-20 02:03:30		21.5		   
27743		2016-04-20 02:05:30		21.5		   
27744		2016-04-20 02:07:30		21.5		   
27745		2016-04-20 02:09:30		21.5		   
27746		2016-04-20 02:11:30		21.5		   
27747		2016-04-20 02:13:30		21.5		   
27748		2016-04-20 02:15:30		21.5		   
27749		2016-04-20 02:17:30		21.5		   
27750		2016-04-20 02:19:30		21.5		   
27751		2016-04-20 02:21:30		21.5		   
27752		2016-04-20 02:23:30		21.5		   
27753		2016-04-20 02:25:30		21.5		   
27754		2016-04-20 02:27:30		21.5		   
27755		2016-04-20 02:29:30		21.5		   
27756		2016-04-20 02:31:30		21.5		   
27757		2016-04-20 02:33:30		21.5		   
27758		2016-04-20 02:35:30		21.5		   
27759		2016-04-20 02:37:30		21.5		   
27760		2016-04-20 02:39:30		21.5		   
27761		2016-04-20 02:41:30		21.5		   
27762		2016-04-20 02:43:30		21.6		   
27763		2016-04-20 02:45:30		21.6		   
27764		2016-04-20 02:47:30		21.6		   
27765		2016-04-20 02:49:30		21.6		   
27766		2016-04-20 02:51:30		21.6		   
27767		2016-04-20 02:53:30		21.6		   
27768		2016-04-20 02:55:30		21.6		   
27769		2016-04-20 02:57:30		21.6		   
27770		2016-04-20 02:59:30		21.6		   
27771		2016-04-20 03:01:30		21.6		   
27772		2016-04-20 03:03:30		21.6		   
27773		2016-04-20 03:05:30		21.6		   
27774		2016-04-20 03:07:30		21.6		   
27775		2016-04-20 03:09:30		21.6		   
27776		2016-04-20 03:11:30		21.6		   
27777		2016-04-20 03:13:30		21.6		   
27778		2016-04-20 03:15:30		21.6		   
27779		2016-04-20 03:17:30		21.6		   
27780		2016-04-20 03:19:30		21.6		   
27781		2016-04-20 03:21:30		21.6		   
27782		2016-04-20 03:23:30		21.6		   
27783		2016-04-20 03:25:30		21.6		   
27784		2016-04-20 03:27:30		21.6		   
27785		2016-04-20 03:29:30		21.6		   
27786		2016-04-20 03:31:30		21.6		   
27787		2016-04-20 03:33:30		21.6		   
27788		2016-04-20 03:35:30		21.6		   
27789		2016-04-20 03:37:30		21.6		   
27790		2016-04-20 03:39:30		21.6		   
27791		2016-04-20 03:41:30		21.6		   
27792		2016-04-20 03:43:30		21.6		   
27793		2016-04-20 03:45:30		21.6		   
27794		2016-04-20 03:47:30		21.6		   
27795		2016-04-20 03:49:30		21.6		   
27796		2016-04-20 03:51:30		21.6		   
27797		2016-04-20 03:53:30		21.7		   
27798		2016-04-20 03:55:30		21.6		   
27799		2016-04-20 03:57:30		21.7		   
27800		2016-04-20 03:59:30		21.7		   
27801		2016-04-20 04:01:30		21.7		   
27802		2016-04-20 04:03:30		21.6		   
27803		2016-04-20 04:05:30		21.6		   
27804		2016-04-20 04:07:30		21.6		   
27805		2016-04-20 04:09:30		21.6		   
27806		2016-04-20 04:11:30		21.6		   
27807		2016-04-20 04:13:30		21.6		   
27808		2016-04-20 04:15:30		21.6		   
27809		2016-04-20 04:17:30		21.6		   
27810		2016-04-20 04:19:30		21.6		   
27811		2016-04-20 04:21:30		21.6		   
27812		2016-04-20 04:23:30		21.6		   
27813		2016-04-20 04:25:30		21.6		   
27814		2016-04-20 04:27:30		21.6		   
27815		2016-04-20 04:29:30		21.6		   
27816		2016-04-20 04:31:30		21.6		   
27817		2016-04-20 04:33:30		21.6		   
27818		2016-04-20 04:35:30		21.6		   
27819		2016-04-20 04:37:30		21.6		   
27820		2016-04-20 04:39:30		21.6		   
27821		2016-04-20 04:41:30		21.6		   
27822		2016-04-20 04:43:30		21.6		   
27823		2016-04-20 04:45:30		21.6		   
27824		2016-04-20 04:47:30		21.6		   
27825		2016-04-20 04:49:30		21.6		   
27826		2016-04-20 04:51:30		21.6		   
27827		2016-04-20 04:53:30		21.6		   
27828		2016-04-20 04:55:30		21.6		   
27829		2016-04-20 04:57:30		21.6		   
27830		2016-04-20 04:59:30		21.6		   
27831		2016-04-20 05:01:30		21.6		   
27832		2016-04-20 05:03:30		21.6		   
27833		2016-04-20 05:05:30		21.6		   
27834		2016-04-20 05:07:30		21.6		   
27835		2016-04-20 05:09:30		21.6		   
27836		2016-04-20 05:11:30		21.6		   
27837		2016-04-20 05:13:30		21.6		   
27838		2016-04-20 05:15:30		21.6		   
27839		2016-04-20 05:17:30		21.6		   
27840		2016-04-20 05:19:30		21.6		   
27841		2016-04-20 05:21:30		21.6		   
27842		2016-04-20 05:23:30		21.6		   
27843		2016-04-20 05:25:30		21.6		   
27844		2016-04-20 05:27:30		21.6		   
27845		2016-04-20 05:29:30		21.6		   
27846		2016-04-20 05:31:30		21.6		   
27847		2016-04-20 05:33:30		21.6		   
27848		2016-04-20 05:35:30		21.5		   
27849		2016-04-20 05:37:30		21.5		   
27850		2016-04-20 05:39:30		21.5		   
27851		2016-04-20 05:41:30		21.5		   
27852		2016-04-20 05:43:30		21.5		   
27853		2016-04-20 05:45:30		21.5		   
27854		2016-04-20 05:47:30		21.5		   
27855		2016-04-20 05:49:30		21.5		   
27856		2016-04-20 05:51:30		21.5		   
27857		2016-04-20 05:53:30		21.5		   
27858		2016-04-20 05:55:30		21.5		   
27859		2016-04-20 05:57:30		21.5		   
27860		2016-04-20 05:59:30		21.5		   
27861		2016-04-20 06:01:30		21.5		   
27862		2016-04-20 06:03:30		21.5		   
27863		2016-04-20 06:05:30		21.5		   
27864		2016-04-20 06:07:30		21.5		   
27865		2016-04-20 06:09:30		21.5		   
27866		2016-04-20 06:11:30		21.5		   
27867		2016-04-20 06:13:30		21.5		   
27868		2016-04-20 06:15:30		21.5		   
27869		2016-04-20 06:17:30		21.5		   
27870		2016-04-20 06:19:30		21.5		   
27871		2016-04-20 06:21:30		21.5		   
27872		2016-04-20 06:23:30		21.5		   
27873		2016-04-20 06:25:30		21.5		   
27874		2016-04-20 06:27:30		21.5		   
27875		2016-04-20 06:29:30		21.5		   
27876		2016-04-20 06:31:30		21.5		   
27877		2016-04-20 06:33:30		21.5		   
27878		2016-04-20 06:35:30		21.5		   
27879		2016-04-20 06:37:30		21.5		   
27880		2016-04-20 06:39:30		21.5		   
27881		2016-04-20 06:41:30		21.5		   
27882		2016-04-20 06:43:30		21.5		   
27883		2016-04-20 06:45:30		21.5		   
27884		2016-04-20 06:47:30		21.5		   
27885		2016-04-20 06:49:30		21.5		   
27886		2016-04-20 06:51:30		21.5		   
27887		2016-04-20 06:53:30		21.5		   
27888		2016-04-20 06:55:30		21.5		   
27889		2016-04-20 06:57:30		21.5		   
27890		2016-04-20 06:59:30		21.5		   
27891		2016-04-20 07:01:30		21.5		   
27892		2016-04-20 07:03:30		21.5		   
27893		2016-04-20 07:05:30		21.5		   
27894		2016-04-20 07:07:30		21.5		   
27895		2016-04-20 07:09:30		21.5		   
27896		2016-04-20 07:11:30		21.5		   
27897		2016-04-20 07:13:30		21.5		   
27898		2016-04-20 07:15:30		21.5		   
27899		2016-04-20 07:17:30		21.5		   
27900		2016-04-20 07:19:30		21.5		   
27901		2016-04-20 07:21:30		21.5		   
27902		2016-04-20 07:23:30		21.5		   
27903		2016-04-20 07:25:30		21.5		   
27904		2016-04-20 07:27:30		21.5		   
27905		2016-04-20 07:29:30		21.5		   
27906		2016-04-20 07:31:30		21.5		   
27907		2016-04-20 07:33:30		21.5		   
27908		2016-04-20 07:35:30		21.5		   
27909		2016-04-20 07:37:30		21.5		   
27910		2016-04-20 07:39:30		21.5		   
27911		2016-04-20 07:41:30		21.5		   
27912		2016-04-20 07:43:30		21.5		   
27913		2016-04-20 07:45:30		21.5		   
27914		2016-04-20 07:47:30		21.5		   
27915		2016-04-20 07:49:30		21.5		   
27916		2016-04-20 07:51:30		21.5		   
27917		2016-04-20 07:53:30		21.5		   
27918		2016-04-20 07:55:30		21.5		   
27919		2016-04-20 07:57:30		21.5		   
27920		2016-04-20 07:59:30		21.5		   
27921		2016-04-20 08:01:30		21.5		   
27922		2016-04-20 08:03:30		21.5		   
27923		2016-04-20 08:05:30		21.5		   
27924		2016-04-20 08:07:30		21.5		   
27925		2016-04-20 08:09:30		21.5		   
27926		2016-04-20 08:11:30		21.5		   
27927		2016-04-20 08:13:30		21.5		   
27928		2016-04-20 08:15:30		21.6		   
27929		2016-04-20 08:17:30		21.6		   
27930		2016-04-20 08:19:30		21.6		   
27931		2016-04-20 08:21:30		21.6		   
27932		2016-04-20 08:23:30		21.6		   
27933		2016-04-20 08:25:30		21.6		   
27934		2016-04-20 08:27:30		21.6		   
27935		2016-04-20 08:29:30		21.6		   
27936		2016-04-20 08:31:30		21.6		   
27937		2016-04-20 08:33:30		21.6		   
27938		2016-04-20 08:35:30		21.6		   
27939		2016-04-20 08:37:30		21.6		   
27940		2016-04-20 08:39:30		21.6		   
27941		2016-04-20 08:41:30		21.6		   
27942		2016-04-20 08:43:30		21.6		   
27943		2016-04-20 08:45:30		21.6		   
27944		2016-04-20 08:47:30		21.6		   
27945		2016-04-20 08:49:30		21.6		   
27946		2016-04-20 08:51:30		21.6		   
27947		2016-04-20 08:53:30		21.6		   
27948		2016-04-20 08:55:30		21.6		   
27949		2016-04-20 08:57:30		21.6		   
27950		2016-04-20 08:59:30		21.6		   
27951		2016-04-20 09:01:30		21.6		   
27952		2016-04-20 09:03:30		21.6		   
27953		2016-04-20 09:05:30		21.6		   
27954		2016-04-20 09:07:30		21.6		   
27955		2016-04-20 09:09:30		21.6		   
27956		2016-04-20 09:11:30		21.7		   
27957		2016-04-20 09:13:30		21.7		   
27958		2016-04-20 09:15:30		21.7		   
27959		2016-04-20 09:17:30		21.6		   
27960		2016-04-20 09:19:30		21.6		   
27961		2016-04-20 09:21:30		21.6		   
27962		2016-04-20 09:23:30		21.6		   
27963		2016-04-20 09:25:30		21.6		   
27964		2016-04-20 09:27:30		21.6		   
27965		2016-04-20 09:29:30		21.6		   
27966		2016-04-20 09:31:30		21.6		   
27967		2016-04-20 09:33:30		21.6		   
27968		2016-04-20 09:35:30		21.6		   
27969		2016-04-20 09:37:30		21.6		   
27970		2016-04-20 09:39:30		21.6		   
27971		2016-04-20 09:41:30		21.6		   
27972		2016-04-20 09:43:30		21.6		   
27973		2016-04-20 09:45:30		21.6		   
27974		2016-04-20 09:47:30		21.6		   
27975		2016-04-20 09:49:30		21.6		   
27976		2016-04-20 09:51:30		21.6		   
27977		2016-04-20 09:53:30		21.6		   
27978		2016-04-20 09:55:30		21.6		   
27979		2016-04-20 09:57:30		21.6		   
27980		2016-04-20 09:59:30		21.6		   
27981		2016-04-20 10:01:30		21.6		   
27982		2016-04-20 10:03:30		21.6		   
27983		2016-04-20 10:05:30		21.6		   
27984		2016-04-20 10:07:30		21.6		   
27985		2016-04-20 10:09:30		21.6		   
27986		2016-04-20 10:11:30		21.6		   
27987		2016-04-20 10:13:30		21.6		   
27988		2016-04-20 10:15:30		21.6		   
27989		2016-04-20 10:17:30		21.6		   
27990		2016-04-20 10:19:30		21.6		   
27991		2016-04-20 10:21:30		21.6		   
27992		2016-04-20 10:23:30		21.6		   
27993		2016-04-20 10:25:30		21.6		   
27994		2016-04-20 10:27:30		21.6		   
27995		2016-04-20 10:29:30		21.6		   
27996		2016-04-20 10:31:30		21.6		   
27997		2016-04-20 10:33:30		21.6		   
27998		2016-04-20 10:35:30		21.6		   
27999		2016-04-20 10:37:30		21.6		   
28000		2016-04-20 10:39:30		21.6		   
28001		2016-04-20 10:41:30		21.6		   
28002		2016-04-20 10:43:30		21.6		   
28003		2016-04-20 10:45:30		21.6		   
28004		2016-04-20 10:47:30		21.6		   
28005		2016-04-20 10:49:30		21.6		   
28006		2016-04-20 10:51:30		21.6		   
28007		2016-04-20 10:53:30		21.6		   
28008		2016-04-20 10:55:30		21.6		   
28009		2016-04-20 10:57:30		21.6		   
28010		2016-04-20 10:59:30		21.6		   
28011		2016-04-20 11:01:30		21.6		   
28012		2016-04-20 11:03:30		21.6		   
28013		2016-04-20 11:05:30		21.6		   
28014		2016-04-20 11:07:30		21.6		   
28015		2016-04-20 11:09:30		21.6		   
28016		2016-04-20 11:11:30		21.6		   
28017		2016-04-20 11:13:30		21.6		   
28018		2016-04-20 11:15:30		21.6		   
28019		2016-04-20 11:17:30		21.6		   
28020		2016-04-20 11:19:30		21.6		   
28021		2016-04-20 11:21:30		21.6		   
28022		2016-04-20 11:23:30		21.6		   
28023		2016-04-20 11:25:30		21.6		   
28024		2016-04-20 11:27:30		21.6		   
28025		2016-04-20 11:29:30		21.6		   
28026		2016-04-20 11:31:30		21.6		   
28027		2016-04-20 11:33:30		21.6		   
28028		2016-04-20 11:35:30		21.6		   
28029		2016-04-20 11:37:30		21.6		   
28030		2016-04-20 11:39:30		21.6		   
28031		2016-04-20 11:41:30		21.6		   
28032		2016-04-20 11:43:30		21.6		   
28033		2016-04-20 11:45:30		21.6		   
28034		2016-04-20 11:47:30		21.6		   
28035		2016-04-20 11:49:30		21.6		   
28036		2016-04-20 11:51:30		21.6		   
28037		2016-04-20 11:53:30		21.6		   
28038		2016-04-20 11:55:30		21.6		   
28039		2016-04-20 11:57:30		21.6		   
28040		2016-04-20 11:59:30		21.6		   
28041		2016-04-20 12:01:30		21.6		   
28042		2016-04-20 12:03:30		21.6		   
28043		2016-04-20 12:05:30		21.6		   
28044		2016-04-20 12:07:30		21.6		   
28045		2016-04-20 12:09:30		21.6		   
28046		2016-04-20 12:11:30		21.6		   
28047		2016-04-20 12:13:30		21.6		   
28048		2016-04-20 12:15:30		21.6		   
28049		2016-04-20 12:17:30		21.6		   
28050		2016-04-20 12:19:30		21.6		   
28051		2016-04-20 12:21:30		21.6		   
28052		2016-04-20 12:23:30		21.6		   
28053		2016-04-20 12:25:30		21.6		   
28054		2016-04-20 12:27:30		21.6		   
28055		2016-04-20 12:29:30		21.6		   
28056		2016-04-20 12:31:30		21.6		   
28057		2016-04-20 12:33:30		21.6		   
28058		2016-04-20 12:35:30		21.6		   
28059		2016-04-20 12:37:30		21.6		   
28060		2016-04-20 12:39:30		21.6		   
28061		2016-04-20 12:41:30		21.6		   
28062		2016-04-20 12:43:30		21.6		   
28063		2016-04-20 12:45:30		21.7		   
28064		2016-04-20 12:47:30		21.7		   
28065		2016-04-20 12:49:30		21.7		   
28066		2016-04-20 12:51:30		21.7		   
28067		2016-04-20 12:53:30		21.7		   
28068		2016-04-20 12:55:30		21.7		   
28069		2016-04-20 12:57:30		21.7		   
28070		2016-04-20 12:59:30		21.7		   
28071		2016-04-20 13:01:30		21.7		   
28072		2016-04-20 13:03:30		21.7		   
28073		2016-04-20 13:05:30		21.7		   
28074		2016-04-20 13:07:30		21.7		   
28075		2016-04-20 13:09:30		21.7		   
28076		2016-04-20 13:11:30		21.7		   
28077		2016-04-20 13:13:30		21.7		   
28078		2016-04-20 13:15:30		21.7		   
28079		2016-04-20 13:17:30		21.7		   
28080		2016-04-20 13:19:30		21.7		   
28081		2016-04-20 13:21:30		21.7		   
28082		2016-04-20 13:23:30		21.7		   
28083		2016-04-20 13:25:30		21.7		   
28084		2016-04-20 13:27:30		21.7		   
28085		2016-04-20 13:29:30		21.7		   
28086		2016-04-20 13:31:30		21.8		   
28087		2016-04-20 13:33:30		21.8		   
28088		2016-04-20 13:35:30		21.8		   
28089		2016-04-20 13:37:30		21.8		   
28090		2016-04-20 13:39:30		21.8		   
28091		2016-04-20 13:41:30		21.8		   
28092		2016-04-20 13:43:30		21.8		   
28093		2016-04-20 13:45:30		21.8		   
28094		2016-04-20 13:47:30		21.8		   
28095		2016-04-20 13:49:30		21.8		   
28096		2016-04-20 13:51:30		21.8		   
28097		2016-04-20 13:53:30		21.8		   
28098		2016-04-20 13:55:30		21.8		   
28099		2016-04-20 13:57:30		21.8		   
28100		2016-04-20 13:59:30		21.9		   
28101		2016-04-20 14:01:30		21.9		   
28102		2016-04-20 14:03:30		21.9		   
28103		2016-04-20 14:05:30		21.9		   
28104		2016-04-20 14:07:30		21.9		   
28105		2016-04-20 14:09:30		21.9		   
28106		2016-04-20 14:11:30		21.9		   
28107		2016-04-20 14:13:30		21.9		   
28108		2016-04-20 14:15:30		21.9		   
28109		2016-04-20 14:17:30		21.9		   
28110		2016-04-20 14:19:30		21.9		   
28111		2016-04-20 14:21:30		21.9		   
28112		2016-04-20 14:23:30		21.9		   
28113		2016-04-20 14:25:30		21.9		   
28114		2016-04-20 14:27:30		21.9		   
28115		2016-04-20 14:29:30		21.9		   
28116		2016-04-20 14:31:30		21.9		   
28117		2016-04-20 14:33:30		21.9		   
28118		2016-04-20 14:35:30		21.9		   
28119		2016-04-20 14:37:30		21.9		   
28120		2016-04-20 14:39:30		22.0		   
28121		2016-04-20 14:41:30		22.0		   
28122		2016-04-20 14:43:30		22.0		   
